date,monthly_rainfall_mm,year,month,month_of_year,season,rainfall_lag1,rainfall_lag3,rainfall_lag6,rainfall_lag12,rainfall_rolling_mean_3,rainfall_rolling_std_3,rainfall_rolling_mean_6,rainfall_rolling_mean_12
2016-05-01,44.939501477924956,2016,5,5,spring,0.36319852968779076,5.259582199559931,2.221399805431441,11.367538479427578,26.23425731830534,23.13597567871497,14.701419825310005,55.06604017256878
2016-06-01,43.942444495156764,2016,6,6,monsoon,44.939501477924956,33.40007194730333,1.0606739865278,102.76103989083462,29.74838150092315,25.45319752695964,21.848381576748164,50.1644905562623
2016-07-01,281.1182673454238,2016,7,7,monsoon,43.942444495156764,0.36319852968779076,3.18549081085622,228.9899922059895,123.33340443950182,136.64660900416504,68.1705109991761,54.508513484548494
2016-08-01,143.43305790393453,2016,8,8,monsoon,281.1182673454238,44.939501477924956,5.259582199559931,183.2891943078405,156.16458991483833,119.09937727244348,91.19942361657188,51.18716878422299
2016-09-01,27.480793515254994,2016,9,9,monsoon,143.43305790393453,43.942444495156764,33.40007194730333,50.103238737250265,150.67737292153777,126.97382449856784,90.21287721123048,49.301965015723376
2016-10-01,14.284567819496973,2016,10,10,autumn,27.480793515254994,281.1182673454238,0.36319852968779076,5.21909817161905,61.73280641289548,71.06147629642652,92.53310542619867,50.05742081971322
2016-11-01,0.0,2016,11,11,autumn,14.284567819496973,143.43305790393453,44.939501477924956,2.221399805431441,13.921787111583969,13.743988156226765,85.04318851321118,49.872304169260595
2016-12-01,0.0,2016,12,12,winter,0.0,27.480793515254994,43.942444495156764,1.0606739865278,4.761522606498972,8.247199075841158,77.71944776401838,49.783914670383275
2017-01-01,55.29404468326666,2017,1,1,winter,0.0,14.284567819496973,281.1182673454238,3.18549081085622,18.431348227755535,31.92403158246654,40.082077320325524,54.12629415975081
2017-02-01,2.399068905346068,2017,2,2,winter,55.29404468326666,0.0,143.43305790393453,5.259582199559931,19.231037862870892,31.254507332527908,16.576412487227447,53.88791805189965
2017-03-01,13.955219187293917,2017,3,3,spring,2.399068905346068,0.0,27.480793515254994,33.40007194730333,23.882777591968864,27.809835086626023,14.322150099233937,52.267513655232214
2017-04-01,14.360386264470971,2017,4,4,spring,13.955219187293917,55.29404468326666,14.284567819496973,0.36319852968779076,10.238224785703634,6.7919300480401334,14.334786506729602,53.43394596646414
2017-05-01,27.18229064182115,2017,5,5,spring,14.360386264470971,2.399068905346068,0.0,44.939501477924956,18.49929869786199,7.522419950668091,18.86516828036646,51.95417839678882
2017-06-01,148.14821425478647,2017,6,6,monsoon,27.18229064182115,13.955219187293917,0.0,43.942444495156764,63.230297053692844,73.81998241868048,43.55653732283088,60.63799254342462
